id,output,cleaned_cl_marem,cleaned_cl_marco,cleaned_cl_ale,pattern,parsed_output,label
_1116588177009938434,": ['Sono incompatibili con noi']\n\nSpiegazione: La""}]",Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono incompatibili con noi,marco
_1116693797663117312,: [[\'Sono subdoli\']]\n\nInput: Ho deciso di'}],Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1116693797663117312,: Sono degli sfruttatori\n\n\nSpiegazione: La frase contiene'}],Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1116693797663117312,: Sono degli sfruttatori\n\n\nSpiegazione: La frase contiene'}],Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1116832184759988225,": ['Sono subdoli']\n\nSpiegazione: La frase""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1116832184759988225,": ['Sono una minaccia']\n\nSpiegazione: La frase contiene""}]",Sono una minaccia,Sono dei parassiti,Portano degrado,Sono una minaccia|Sono dei parassiti|Portano degrado,Sono una minaccia,marem
_1116832184759988225,": ['Sono una minaccia']\n\nSpiegazione: La frase contiene""}]",Sono una minaccia,Sono immorali,Hanno una cultura diversa dalla nostra,Sono una minaccia|Sono immorali|Hanno una cultura diversa dalla nostra,Sono una minaccia,marem
_1116832184759988225,: [\'Sono incompatibili con noi\']\n\nSpiegazione: La'}],Rovinano l'Italia,Sono incompatibili con noi,Hanno una cultura diversa dalla nostra,Rovinano l'Italia|Sono incompatibili con noi|Hanno una cultura diversa dalla nostra,Sono incompatibili con noi,marco
_1117060987180474368,": ['Sono incompatibili con noi']\n\nSpiegazione: La""}]",Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono incompatibili con noi,marco
_1117060987180474368,": ['Sono incompatibili con noi']\n\nSpiegazione: La""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono incompatibili con noi,marco
_1117060987180474368,": ['Sono tutelati']\n\nSpiegazione: La frase contiene""}]",Sono tutelati,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono tutelati|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono tutelati,marem
_1117321524367822848,": ['Sono dei parassiti']\n\nSpiegazione: La frase contiene""}]",Sono degli sfruttatori,Sono dei parassiti,Portano degrado,Sono degli sfruttatori|Sono dei parassiti|Portano degrado,Sono dei parassiti,marco
_1117321524367822848,": ['Sono dei parassiti']\n\nSpiegazione: La frase contiene""}]",Sono degli sfruttatori,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono degli sfruttatori|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono dei parassiti,marco
_1117321524367822848,": Sono subdoli\n\n Input: I migranti sono un costo per la""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1117321524367822848,": ['Sono incompatibili con noi']\n\nSpiegazione: La""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono incompatibili con noi,marco
_1117716894419697664,": ['Sono tutelati']\n\n Input: Non hanno ancora capito che gli""}]",Sono tutelati,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono tutelati|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono tutelati,marem
_1117716894419697664,": ['Sono tutelati']\n\n Input: Non hanno ancora capito che gli""}]",Sono tutelati,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono tutelati|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono tutelati,marem
_1117716894419697664,":  [\'Sono degli sfruttatori\']\n\nInput: ""Il mio cane'}]",Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1117716894419697664,":  [\'Sono degli sfruttatori\']\n\nInput: ""Il mio cane'}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1117793948641177601,: [\'Sono incompatibili con noi\']\n\nSpiegazione: La'}],Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono incompatibili con noi,marco
_1117793948641177601,: [\'Sono incompatibili con noi\']\n\nSpiegazione: La'}],Sono degli estremisti religiosi,Sono incompatibili con noi,Hanno una cultura diversa dalla nostra,Sono degli estremisti religiosi|Sono incompatibili con noi|Hanno una cultura diversa dalla nostra,Sono incompatibili con noi,marco
_1117793948641177601,: [\'Sono incompatibili con noi\']\n\nSpiegazione: La'}],Sono degli estremisti religiosi,Sono incompatibili con noi,Sono pericolosi,Sono degli estremisti religiosi|Sono incompatibili con noi|Sono pericolosi,Sono incompatibili con noi,marco
_1117793948641177601,: Sono pericolosi\n\n Input: I medici del Bambin Gesù hanno salvato il'}],Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono pericolosi,ale
_1117858518638317568,": ['Sono pericolosi']\n\nSpiegazione: La frase contiene il""}]",Sono degli estremisti religiosi,Sono incompatibili con noi,Sono pericolosi,Sono degli estremisti religiosi|Sono incompatibili con noi|Sono pericolosi,Sono pericolosi,ale
_1117858518638317568,": ['Sono pericolosi']\n\nSpiegazione: La frase contiene il""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono pericolosi,ale
_1117858518638317568,": ['Sono pericolosi']\n\nSpiegazione: La frase contiene il""}]",Sono una minaccia,Sono immorali,Sono pericolosi,Sono una minaccia|Sono immorali|Sono pericolosi,Sono pericolosi,ale
_1117922609390395397,": ['Sono pericolosi']\n\nSpiegazione: La frase contiene l""}]",Sono una minaccia,Sono immorali,Sono pericolosi,Sono una minaccia|Sono immorali|Sono pericolosi,Sono pericolosi,ale
_1117922609390395397,": ['Sono pericolosi']\n\nSpiegazione: La frase contiene l""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono pericolosi,ale
_1117922609390395397,": ['Sono una minaccia']\n\nSpiegazione: La frase contiene""}]",Sono una minaccia,Sono immorali,Hanno una cultura diversa dalla nostra,Sono una minaccia|Sono immorali|Hanno una cultura diversa dalla nostra,Sono una minaccia,marem
_1117922609390395397,": ['Sono tutelati']\nSpiegazione: La frase contiene diversi""}]",Sono tutelati,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono tutelati|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono tutelati,marem
_1118563924599877633,: Sono pericolosi\n\n Input: “Il #femminicidio non esiste”.'}],Sono degli estremisti religiosi,Sono incompatibili con noi,Sono pericolosi,Sono degli estremisti religiosi|Sono incompatibili con noi|Sono pericolosi,Sono pericolosi,ale
_1118563924599877633,: Sono un problema\n\nInput: Non c’è nulla da fare contro'}],Sono degli estremisti religiosi,Sono un problema,Hanno una cultura diversa dalla nostra,Sono degli estremisti religiosi|Sono un problema|Hanno una cultura diversa dalla nostra,Sono un problema,marco
_1118590423071637504,": ['Sono incompatibili con noi']\n\n Input: @matteo""}]",Sono degli estremisti religiosi,Sono incompatibili con noi,Sono pericolosi,Sono degli estremisti religiosi|Sono incompatibili con noi|Sono pericolosi,Sono incompatibili con noi,marco
_1118590423071637504,": ['Sono pericolosi']\n\nSpiegazione: La frase contiene un""}]",Sono una minaccia,Sono immorali,Sono pericolosi,Sono una minaccia|Sono immorali|Sono pericolosi,Sono pericolosi,ale
_1119126556645810177,": ['Sono incompatibili con noi']\nLa frase contiene lo stereotipo che""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono incompatibili con noi,marco
_1119126556645810177,": ['Sono incompatibili con noi']\nLa frase contiene lo stereotipo che""}]",Sono degli estremisti religiosi,Sono incompatibili con noi,Sono pericolosi,Sono degli estremisti religiosi|Sono incompatibili con noi|Sono pericolosi,Sono incompatibili con noi,marco
_1119126556645810177,": ['Sono incompatibili con noi']\nLa frase contiene lo stereotipo che""}]",Sono degli sfruttatori,Sono incompatibili con noi,Hanno una cultura diversa dalla nostra,Sono degli sfruttatori|Sono incompatibili con noi|Hanno una cultura diversa dalla nostra,Sono incompatibili con noi,marco
_1119682924616605696,": ['Sono degli sfruttatori']\n\nSpiegazione: \n""}]",Sono degli sfruttatori,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono degli sfruttatori|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono degli sfruttatori,marem
_1119682924616605696,": ['Sono degli sfruttatori']\n\nSpiegazione: \n""}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1119682924616605696,": ['Sono degli sfruttatori']\n\nSpiegazione: \n""}]",Sono degli sfruttatori,Sono subdoli,Sono pericolosi,Sono degli sfruttatori|Sono subdoli|Sono pericolosi,Sono degli sfruttatori,marem
_1119682924616605696,": ['Sono degli sfruttatori']\n\nSpiegazione: \n""}]",Sono degli sfruttatori,Sono un problema,Fanno quello che vogliono senza contribuire,Sono degli sfruttatori|Sono un problema|Fanno quello che vogliono senza contribuire,Sono degli sfruttatori,marem
_1119682924616605696,": ['Sono subdoli']\n\nSpiegazione: La frase""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1120081986872328192,": ['Sono incompatibili con noi']\n\n Stereotipo: Sono""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono incompatibili con noi,marco
_1120081986872328192,": ['Sono incompatibili con noi']\n\n Stereotipo: Sono""}]",Rovinano l'Italia,Sono incompatibili con noi,Hanno una cultura diversa dalla nostra,Rovinano l'Italia|Sono incompatibili con noi|Hanno una cultura diversa dalla nostra,Sono incompatibili con noi,marco
_1120081986872328192,": ['Sono incompatibili con noi']\n\n Stereotipo: Sono""}]",Sono degli estremisti religiosi,Sono incompatibili con noi,Hanno una cultura diversa dalla nostra,Sono degli estremisti religiosi|Sono incompatibili con noi|Hanno una cultura diversa dalla nostra,Sono incompatibili con noi,marco
_1120081986872328192,": ['Sono incompatibili con noi']\n\n Stereotipo: Sono""}]",Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono incompatibili con noi,marco
_1120264821818183680,": ['Sono un problema']\n\nSpiegazione: La frase contiene""}]",Sono degli sfruttatori,Sono un problema,Fanno quello che vogliono senza contribuire,Sono degli sfruttatori|Sono un problema|Fanno quello che vogliono senza contribuire,Sono un problema,marco
_1120264821818183680,": ['Sono dei parassiti']\n\nSpiegazione: La frase contiene""}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono dei parassiti,marco
_1120264821818183680,": ['Sono subdoli']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono subdoli,Sono pericolosi,Sono degli sfruttatori|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1120264821818183680,": ['Sono incompatibili con noi']\n\nSpiegazione: La""}]",Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono incompatibili con noi,marco
_1120351385709625344,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1120351385709625344,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1120351385709625344,": ['Sono pericolosi']\n\nInput: @PierluigiBattista""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono pericolosi,ale
_1120351385709625344,": ['Sono pericolosi']\n\nInput: @PierluigiBattista""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono pericolosi,ale
_1120351385709625344,": ['Sono pericolosi']\n\nInput: @PierluigiBattista""}]",Sono degli estremisti religiosi,Sono incompatibili con noi,Sono pericolosi,Sono degli estremisti religiosi|Sono incompatibili con noi|Sono pericolosi,Sono pericolosi,ale
_1120351385709625344,": ['Sono pericolosi']\n\nInput: @PierluigiBattista""}]",Sono una minaccia,Sono immorali,Sono pericolosi,Sono una minaccia|Sono immorali|Sono pericolosi,Sono pericolosi,ale
_1120398535558606850,": ['Sono pericolosi']\n\nSpiegazione: La frase contiene un""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono pericolosi,ale
_1120398535558606850,": ['Sono incompatibili con noi']\n\nSpiegazione: La""}]",Sono degli sfruttatori,Sono incompatibili con noi,Hanno una cultura diversa dalla nostra,Sono degli sfruttatori|Sono incompatibili con noi|Hanno una cultura diversa dalla nostra,Sono incompatibili con noi,marco
_1120411940948455425,": ['Sono una minaccia']\n\nSpiegazione: La frase contiene""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono una minaccia,marem
_1120411940948455425,": ['Sono degli estremisti religiosi']\n\nSpiegazione: La""}]",Sono degli estremisti religiosi,Sono incompatibili con noi,Hanno una cultura diversa dalla nostra,Sono degli estremisti religiosi|Sono incompatibili con noi|Hanno una cultura diversa dalla nostra,Sono degli estremisti religiosi,marem
_1120411940948455425,": ['Sono degli estremisti religiosi']\n\nSpiegazione: La""}]",Sono degli estremisti religiosi,Sono incompatibili con noi,Sono pericolosi,Sono degli estremisti religiosi|Sono incompatibili con noi|Sono pericolosi,Sono degli estremisti religiosi,marem
_1120518871625154560,": ['Sono una minaccia']\n\nSpiegazione: La frase contiene""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono una minaccia,marem
_1120518871625154560,": ['Sono incompatibili con noi']\n\nSpiegazione: La""}]",Sono degli sfruttatori,Sono incompatibili con noi,Hanno una cultura diversa dalla nostra,Sono degli sfruttatori|Sono incompatibili con noi|Hanno una cultura diversa dalla nostra,Sono incompatibili con noi,marco
_1120659981265723393,": [\'Sono pericolosi\']\n\nFrase: ""Maometto/Mo'}]",Sono una minaccia,Sono immorali,Sono pericolosi,Sono una minaccia|Sono immorali|Sono pericolosi,Sono pericolosi,ale
_1120659981265723393,: [\'Sono immorali\']\n\nSpiegazione: La frase contiene'}],Rovinano l'Italia,Sono immorali,Hanno una cultura diversa dalla nostra,Rovinano l'Italia|Sono immorali|Hanno una cultura diversa dalla nostra,Sono immorali,marco
_1120674711749447680,": ['Sono incompatibili con noi']\n\nSpiegazione: La""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono incompatibili con noi,marco
_1120674711749447680,": ['Sono incompatibili con noi']\n\nSpiegazione: La""}]",Sono degli estremisti religiosi,Sono incompatibili con noi,Sono pericolosi,Sono degli estremisti religiosi|Sono incompatibili con noi|Sono pericolosi,Sono incompatibili con noi,marco
_1120674711749447680,": ['Sono un problema']\nLa frase contiene un riferimento all'Islam come""}]",Sono degli estremisti religiosi,Sono un problema,Hanno una cultura diversa dalla nostra,Sono degli estremisti religiosi|Sono un problema|Hanno una cultura diversa dalla nostra,Sono un problema,marco
